title,tag,info,comments,content
饱食穷民,豆瓣图书标签: 社会学,[日]斋藤茂男 / 王晓夏 / 浙江人民出版社 / 2020-1 / 45.00元,(1751人评价),"泡沫经济年代的日本社会，宛如梦幻泡影一样变化无常，又像断梗浮萍一样飘忽不定，到处充斥着不安的色彩。
被眼前的欲望迷住双眼而深陷连环债务不能自拔的他们，
在I..."
厌女,豆瓣图书标签: 社会学,上野千鹤子 / 王兰 / 上海三联书店 / 2015-1-1 / CNY 28.00,(5051人评价),《厌女》不是一部纯理论性著作，而是运用女性主义理论针对日本当代的各种社会现象的实践性分析。《厌女》处理了广泛的日本题材，其中既有文学性的，比如谈到小说家吉行...
叫魂,豆瓣图书标签: 社会学,[美] 孔飞力 / 陈兼、刘昶 / 生活·读书·新知三联书店 上海三联书店 / 2012-5 / 38.00元,(19117人评价),《叫魂:1768年中国妖术大恐慌》中在中国的千年帝制时代，清高宗弘历可谓是空前绝后的一人，然而在乾隆盛世达到登峰造极的时候，整个大清的政治与社会生活却被一股...
社会性动物,豆瓣图书标签: 社会学,Elliot Aronson / 邢占军 / 华东师范大学出版社 / 2007-12 / 45.00元,(8266人评价),《社会性动物》是“美国社会心理学的《圣经》”（Revue des Questions Scientifiques的评价），“仍然是最好的……是一部杰作”（C...
娱乐至死,豆瓣图书标签: 社会学,[美] 尼尔·波兹曼 / 章艳 / 中信出版集团 / 2015-5 / 38.00元,(14540人评价),"内容简介：
有两种方法可以让文化精神枯萎，一种是奥威尔式的——文化成为一个监狱，另一种是赫胥黎式的——文化成为一场滑稽戏。
——尼尔·波兹曼
《娱乐至死》初..."
﻿你当像鸟飞往你的山,豆瓣图书标签: 传记,[美] 塔拉·韦斯特弗 / 任爱红 / 南海出版公司 / 2019-10-20 / 59.00元,(56449人评价),★ 奇迹！一部新人处女作，上市第一周即登上《纽约时报》畅销榜，至今已累计80周，仍高居Top1，全美销量破百万册，作者因此书被《时代周刊》评为“年度影响力人...
看见,豆瓣图书标签: 传记,柴静 / 广西师范大学出版社 / 2013-1-1 / 39.80元,(273855人评价),《看见》是知名记者和主持人柴静讲述央视十年历程的自传性作品，既是柴静个人的成长告白书，某种程度上亦可视作中国社会十年变迁的备忘录。十年前她被选择成为国家电视...
我们仨,豆瓣图书标签: 传记,杨绛 / 生活·读书·新知三联书店 / 2003-7 / 18.80元,(236920人评价),《我们仨》是钱钟书夫人杨绛撰写的家庭生活回忆录。1998年，钱钟书逝世，而他和杨绛唯一的女儿钱瑗已于此前（1997年）先他们而去。在人生的伴侣离去四年后，杨...
天生有罪,豆瓣图书标签: 传记,[南非] 特雷弗·诺亚 / 董帅 / 未读·北京联合出版公司 / 2018-2-1 / 58.00,(3892人评价),"火遍微博、微信的《小崔每日秀》主持人特雷弗·诺亚首部回忆录
比尔·盖茨2017年夏季书单推荐图书
美国《纽约时报》《新闻日报》《时尚先生》及“国家公共电台”..."
苏世民：我的经验与教训,豆瓣图书标签: 传记,[美] 苏世民 / 赵灿 / 中信出版社 / 2020-1 / 98.00元,(1494人评价),"这是一部投资、管理类图书，是一部关于成功创业的书，还是一部处世哲学。
苏世民创立的黑石集团是全球私募股权资产管理公司和房地产管理公司的巨头。截至2019年第..."
邓小平时代,豆瓣图书标签: 传记,[美] 傅高义 / 冯克利 / 生活·读书·新知三联书店 / 2013-1 / 88.00元,(28642人评价),"邓小平深刻影响了中国历史和世界历史的走向，也改变了每一当代中国人的命运。解读邓小平的政治生涯及其行为逻辑，就是解读当代中国，解读个人命运背后的历史变局。
哈..."
一生的旅程,豆瓣图书标签: 传记,[美] 罗伯特·艾格、[美] 乔尔·洛弗尔 / 靳婷婷 / 文汇出版社 / 2020-5-1 / 88,(997人评价),"◆比尔·盖茨罕见2000字推荐的神级领导力教科书：让比你优秀的人为你工作！
◆《纽约时报》畅销书排行榜第1名！现象级全球畅销书，畅销美、英、德、法等20国！..."
美与暴烈,豆瓣图书标签: 传记,[英]亨利·斯各特 / 于是 / 雅众文化 | 北京联合出版公司 / 2020-3 / 58.00元,(666人评价),"◎ “美，美的东西，对我来说，是怨敌。”
◎ 英国知名记者亨利·斯各特·斯托克斯， 援引丰富的一手史料，揭开日本文学巨匠的传奇人生。
◎ 三岛由纪夫权威传记..."
史蒂夫·乔布斯传,豆瓣图书标签: 传记,[美] 沃尔特·艾萨克森 / 管延圻、魏群、余倩、赵萌萌、汤崧 / 中信出版社 / 2011-10-24 / 68.00元,(47058人评价),这本乔布斯唯一授权的官方传记，在2011年上半年由美国出版商西蒙舒斯特对外发布出版消息以来，备受全球媒体和业界瞩目，这本书的全球出版日期最终确定为2011年...
Born a Crime,豆瓣图书标签: 传记,Trevor Noah / Spiegel & Grau / 2016-11-15 / USD 18.34,(3346人评价),"#1 NEW YORK TIMES BESTSELLER • The compelling, inspiring, and comically sublim..."
命运：文在寅自传,豆瓣图书标签: 传记,文在寅 / 王萌 / 江苏凤凰文艺出版社 / 2017-12 / 59.80,(3366人评价),"凤凰联动隆重推出《命运：文在寅自传》。《命运：文在寅自传》是韩国现任总统文在寅的首部亲笔自传。
★探析韩国两位总统40年友情之路，了解刀光剑影韩国的缘由始末..."
成为,豆瓣图书标签: 传记,[美] 米歇尔·奥巴马 / 胡晓凯、闫洁 / 天地出版社 / 2019-1 / 98.00元,(4238人评价),当米歇尔·罗宾逊还是个小女孩的时候，她的世界还只限于芝加哥南城。那时，他们一家租住在位于二楼的小公寓里，米歇尔和哥哥克雷格共用一间卧室，他们还常常去公园里玩...
活过，爱过，写过,豆瓣图书标签: 传记,李银河 / 北京十月文艺出版社 / 2020-5 / 58,(282人评价),"★社会学家李银河新版自传——一位女性主义者的人生自述，坦荡、独立、勇敢、自由，一生所求不过爱与美。
生于1950年代，经历“文革”、上山下乡、工农兵学员、公..."
曾国藩传,豆瓣图书标签: 传记,张宏杰 / 民主与建设出版社 / 2018-12 / 68.00元,(4600人评价),曾国藩，没有显赫的家世，天赋堪称晚清同时代大人物当中最差，却官至两江总督、直隶总督、武英殿大学士，在复杂的时代变局中超越众人，成就最大，被誉为大清“中兴第一...
平如美棠,豆瓣图书标签: 传记,饶平如 / 广西师范大学出版社 / 2013-5-1 / CNY 39.80,(18552人评价),"这是饶平如一生的故事。
他不是一个想打仗的人，但他还是义无反顾去打仗了。又因为和美棠在一起，他最终厌倦了战争，想要回家。
六十年的相守历尽坎坷，命运让他们长..."
穷查理宝典,豆瓣图书标签: 传记,[美]彼得·考夫曼 (编) / 李继宏 / 上海人民出版社 / 2010-10-01 / 88.00,(11367人评价),《穷查理宝典》收录了查理过去20年来主要的公开演讲。除简单而权威的查理传略外，其后的《芒格的生活、学习和决策方法》以及《芒格主义：查理的即席谈话》整理了芒格...
当呼吸化为空气,豆瓣图书标签: 传记,[美] 保罗·卡拉尼什 / 何雨珈 / 猫头鹰文化·浙江文艺出版社 / 2016-12 / 48.00元,(15657人评价),全世界只有万分之零点一二的人会在36岁前患上肺癌，保罗·卡拉尼什（Paul Kalanithi）是其中之一。当你读到这本书时，他已经不在人世。保罗曾获得过美...
人类的群星闪耀时,豆瓣图书标签: 传记,[奥] 斯蒂芬·茨威格 / 舒昌善 / 广西师范大学出版社 / 2004-8 / 18.00元,(19992人评价),《人类群星闪耀时》由奥地利著名小说家创作。《人类群星闪耀时》内容：涌动着匪徒、探险家、叛乱者兼英雄血液的巴尔沃亚成为第一个看到太平洋的欧洲人；仅仅一秒钟的优...
毛泽东传,豆瓣图书标签: 传记,[美] 罗斯·特里尔 / 何宇光、刘加英 / 中国人民大学出版社 / 2010-8 / 58.00元,(5257人评价),美国著名学者兼记者、作家罗斯特里尔的名著《毛泽东传》，被誉为西方数百种毛泽东传中最受推崇、最畅销的作品之一。自登陆中国以来，已经累积畅销近两百万册，在国内社...
少年凯歌,豆瓣图书标签: 传记,陈凯歌 / 人民文学出版社 / 2001-6 / 10.00元,(4518人评价),在成为著名电影导演之前，他曾有过怎样的人生？陈凯歌亲自执笔，直面他的少年时代。他敢于面对，勇于审视自己，并承认曾经犯过的错误。他的回忆与思考，既富于自省和批...
﻿人类简史,豆瓣图书标签: 文化,[以色列] 尤瓦尔·赫拉利 / 林俊宏 / 中信出版社 / 2014-11 / CNY 68.00,(129488人评价),"十万年前，地球上至少有六种不同的人
但今日，世界舞台为什么只剩下了我们自己？
从只能啃食虎狼吃剩的残骨的猿人，到跃居食物链顶端的智人，
从雪维洞穴壁上的原始..."
乡土中国,豆瓣图书标签: 文化,费孝通 / 上海人民出版社 / 2006-4 / 38.00,(35566人评价),著名社会学家费孝通教授，一生行行重行行，实地调查和考察总结中国农村经济发展的各种模式，写下了诸多不朽篇章。本书推出的是学界共认的中国乡土社会传统文化和社会结...
娱乐至死,豆瓣图书标签: 文化,[美] 尼尔·波兹曼 / 章艳 / 广西师范大学出版社 / 2011-6 / 29.80元,(34565人评价),《娱乐至死》是对20世纪后半叶美国文化中最重大变化的探究和哀悼：印刷术时代步入没落，而电视时代蒸蒸日上；电视改变了公众话语的内容和意义；政治、宗教、教育和任...
地球上最孤单的动物,豆瓣图书标签: 文化,[英] 米莉·玛洛塔、Millie Marotta / 孙依静 / 后浪丨四川美术出版社 / 2020-2 / 99.80元,(1350人评价),"芳踪难觅的栗腹鹭，钟爱旅行的勺嘴鹬
感情专一的虎尾海马，雌雄难辨的曲纹唇鱼
从海洋到森林，由沙漠至淡水
从草原到山脉，由湿地至苔原
43 种来自全球各地的野..."
历史深处的忧虑,豆瓣图书标签: 文化,林达 / 生活·读书·新知三联书店 / 1997-5 / 19.00元,(36256人评价),美国的面积和中国差不多。和大多数留学生及新移民一样，当我们一脚踏上这块广袤的陌生土地时，最初落脚点的选择是十分偶然的。我们落在了一个普通的地方，居住的环境平...
狼图腾,豆瓣图书标签: 文化,姜戎 / 长江文艺出版社 / 2004-4 / 32.00元,(145681人评价),《狼图腾》由几十个有机连贯的“狼故事”组成，情节紧张激烈而又新奇神秘。读者可从书中每一篇章、每个细节中攫取强烈的阅读快感，令人欲罢不能。那些精灵一般的蒙古草...
艺术的故事,豆瓣图书标签: 文化,[英] 贡布里希 (Sir E.H.Gombrich) / 范景中、杨成凯 / 广西美术出版社 / 2008-04 / 280.00,(14663人评价),《艺术的故事》概括地叙述了从最早的洞窟绘画到当今的实验艺术的发展历程，以阐明艺术史是“各种传统不断迂回、不断改变的历史，每一件作品在这历史中都既回顾过去又导...
全球通史,豆瓣图书标签: 文化,(美) 斯塔夫里阿诺斯 / 吴象婴、梁赤民、董书慧、王昶 / 北京大学出版社 / 2012-2-1 / 168.00元,(10190人评价),《全球通史》由斯塔夫里阿诺斯著，吴象婴、梁赤民、董书慧、王昶译，作者在本书中采用全新的史学观点和方法，将整个世界看作一个不可分割的有机的统一体，从全球的角度...
鱼翅与花椒,豆瓣图书标签: 文化,[英]扶霞·邓洛普 / 何雨珈 / 上海译文出版社 / 2018-7 / 48.00元,(21189人评价),扶霞是我的好友，也是我认识的所有外国人中，非常了解中国烹饪的一位。这本屡获殊荣的《鱼翅与花椒》无疑是很多外国人写中国食物的书籍里极为鲜活有趣和精准的 。——...
枪炮、病菌与钢铁,豆瓣图书标签: 文化,[美] 贾雷德·戴蒙德 / 谢延光 / 上海世纪出版集团 / 2006-4-1 / 45.00元,(31504人评价),为什么是欧亚大陆人征服、赶走或大批杀死印第安人、澳大利亚人和非洲人，而不是相反？为什么么小麦和玉米、牛和猪以及现代世界的其他一些“不了起的”作物和牲畜出现在...
送你一颗子弹,豆瓣图书标签: 文化,刘瑜 / 上海三联书店 / 2010-1 / 25.00元,(126289人评价),这本书里记录的是作者2005—2009年左右(尤其是2006—2007年)生活里的点点滴滴。在这本书里，被“审视”的东西杂七杂八，有街上的疯老头，有同宿舍的...
沉默的大多数,豆瓣图书标签: 文化,王小波 / 中国青年出版社 / 1997-10 / 27.00元,(99115人评价),这本杂文随笔集包括思想文化方面的文章，涉及知识分子的处境及思考，社会道德伦理，文化论争，国学与新儒家，民族主义等问题；包括从日常生活中发掘出来的各种真知灼见...
